g46,15-Sep,15.683,15.782731,15.805497,15.69443,15.617268,15.712134,15.671453,15.524249
g47,15-Sep,13.995226,14.091747,14.040499,14.110682,13.924442,14.069886,14.05547,13.890527
g48,1-Dec,1.8136318,1.8171198,1.8275783,1.8759447,1.8933274,1.8900355,1.8895931,1.8874686
g49,A1BG,5.4179387,5.3552866,5.5024576,5.3071847,4.923723,5.189062,5.1626015,5.4074354
g50,A1BG-AS1,3.3815613,1.834542,1.8341138,3.2807481,1.8981955,1.8848875,2.9772487,1.8057702
g51,A1CF,2.402055,2.2709327,1.9807627,2.6295035,2.0349948,2.236516,2.3513258,2.489873
g52,A2M,4.111241,3.8947072,4.3776197,3.194736,5.1526456,4.553487,4.79723,3.2456882
g53,A2M-AS1,7.7670617,7.8855915,7.6798177,7.983894,7.712465,8.116712,8.447403,7.8912745
g54,A2ML1,2.0928674,3.22931,1.9030321,3.314431,1.9943858,2.9306173,2.8376641,3.5442343
g55,A2MP1,2.0902457,1.8066152,4.3594594,3.1192358,1.9057924,1.834542,2.5141094,1.9218059
g56,A2MP1,3.1038256,1.7795929,3.2176232,1.921386,2.6598115,2.5443647,1.8278265,2.9043105
g57,A3GALT2,1.82557,1.840544,1.8401446,1.795374,1.9062725,1.8844393,1.8832992,1.7979661
g58,A4GALT,13.550346,13.5239315,13.382127,13.589453,13.7316265,13.563185,13.539581,13.096542
g59,A4GNT,2.7600095,1.8317294,2.109331,2.2880535,1.8052806,1.8526207,2.9176047,3.365379
g60,AA06,1.8555813,1.8682694,1.8815645,1.8355732,2.0595844,1.9307227,1.9297161,1.8391193
g61,AAAS,11.646142,11.514143,11.45226,11.720668,11.376573,11.363166,11.33751,11.570675
g62,AACS,6.7924876,6.8736973,6.6540565,6.676221,7.0231204,6.988192,7.1635194,6.61782
g63,AACS,10.667997,10.646244,10.483229,10.581808,10.927183,10.802982,10.840239,10.773219
g64,AACSP1,3.978702,4.0509567,4.626335,4.895583,1.8537123,3.2381206,3.4336798,2.8672757
g65,AACSP1,2.8266876,3.0671682,3.0382802,3.824602,4.133121,3.8713098,3.696249,3.6279693
g66,AADAC,4.5033107,4.152955,4.5801034,2.9659064,3.5453153,3.5387223,6.5156293,4.0838714
g67,AADACL2,1.9708451,1.995919,2.1280174,1.9873931,2.6028728,2.1183612,2.228936,2.3530104
g68,AADACL3,7.6349516,7.6268754,7.411255,7.454081,7.6291265,7.5482078,7.569584,7.7444572
g69,AADACL3,1.8599403,1.8671782,1.8473524,2.58907,1.8532019,1.8889364,1.8793631,1.9016826
g70,AADACL4,3.9792159,2.5900362,2.3609507,3.5606482,5.307907,2.142179,3.3357773,2.467433
g71,AADACP1,3.9616957,4.106289,3.586011,4.1229324,2.8172328,3.6173534,3.8642502,1.9006109
g72,AADACP1,4.997083,4.9802227,5.225116,5.1949754,4.862511,4.6034207,4.9916296,4.5868864
g73,AADACP1,5.3019857,5.265378,4.30217,4.727902,4.3591223,3.8871148,4.1261864,4.0215287
g74,AADAT,1.8715585,2.0856087,1.9419044,1.9116163,1.9421232,1.9291949,1.9577398,3.6947935
g75,AAED1,10.848426,10.76702,10.750493,10.802646,10.4669695,10.59827,10.46311,10.519136
g76,AAGAB,14.102725,14.125522,14.100918,14.251094,13.83081,13.909267,13.897828,13.873429
g77,AAK1,8.365036,8.198662,8.191379,8.239475,8.265562,8.5061,8.344037,8.403485
g78,AAK1,8.04927,8.239207,7.9389462,8.050415,8.111766,7.9791317,8.114099,8.150848
g79,AAK1,12.693647,12.99466,13.09714,12.824449,13.127654,12.917698,12.691982,12.30989
g80,AAK1,1.9269519,1.9332637,1.9537237,2.5606158,3.3262832,2.254042,2.8259199,2.043223
g81,AAK1,3.0486507,2.4123156,3.4325788,1.8076863,2.7598376,1.8818241,1.8757236,1.8068708
g82,AAK1,7.878641,7.9520073,7.828707,8.014764,8.233787,8.029185,7.756065,7.780767
g83,AAMDC,12.072607,12.18893,12.023643,12.025674,12.307064,12.32568,12.325079,11.905415
g84,AAMP,13.269949,13.256956,13.203379,13.315066,12.877121,12.983141,13.230975,13.413115
g85,AANAT,4.968017,4.5073476,4.586631,4.843992,4.091901,5.520487,4.8268685,4.725306
g86,AAR2,11.803053,11.761864,11.690991,11.92413,11.764955,11.556618,11.562486,11.552383
g87,AARD,2.4694393,3.2272534,3.5723588,2.4448597,1.8069899,3.185681,2.8793242,3.3617845
g88,AARS,10.626043,10.555122,10.536345,10.8516865,10.328954,10.549489,10.651313,11.071604
g89,AARS2,11.604083,11.686504,11.896186,11.571209,11.549317,11.490534,11.626977,11.723694
g90,AASDH,8.864493,8.749265,9.15657,9.003349,8.815744,8.644979,8.597044,8.578342
g91,AASDHPPT,12.3780365,12.2680645,12.5225935,12.560228,12.496852,12.569787,12.600054,12.1516905
g92,AASS,8.367356,8.247083,8.713775,8.383521,8.298775,8.330233,8.263943,8.262266
g93,AATBC,3.6861796,2.139184,3.7690682,3.2985728,3.3905683,3.7869668,4.647512,3.3365772
g94,AATBC,5.535224,5.209289,5.0031767,4.776799,5.470471,5.5956516,5.7596936,4.8684993
g95,AATBC,3.3288703,2.023758,3.8236413,2.7165766,2.8875215,2.5958965,3.5657024,1.9095874
g96,AATBC,5.992234,6.1916175,6.3013463,6.2491407,6.5037403,6.184064,6.4863214,6.0999966
g97,AATF,13.931633,13.8216305,13.870571,13.890527,13.726035,13.666179,13.756998,14.05658
g98,AATK,7.825457,8.0500965,7.990695,7.9406533,7.387244,7.7531095,7.9096394,8.294524
g99,AATK,9.821277,9.842594,9.324568,9.785142,9.909272,9.823619,9.819166,9.846333
g100,AATK,1.8464671,1.9364661,3.2526307,3.52555,1.8632005,2.616821,3.6301181,2.6535249
g101,AATK-AS1,1.9231737,3.2057943,1.9225606,1.8562614,1.9219322,3.327255,1.9335973,1.937616
g102,ABAT,2.1802764,1.800158,1.8041749,1.9056945,3.030448,3.6814952,1.8061645,1.8800877
g103,ABAT,6.831813,7.0305996,7.39156,7.081662,7.891861,8.170033,8.15418,7.9650483
g104,ABCA1,7.293437,7.4661894,7.66786,7.339159,8.732043,8.311985,8.331957,7.081337
g105,ABCA1,4.827716,4.15067,4.1471767,4.2204666,4.9033895,4.2466736,3.6298947,4.626335
g106,ABCA10,5.1803293,4.443645,4.5336623,4.848481,4.9228287,4.6981864,4.838752,5.41158
g107,ABCA11P,7.5182686,7.0522933,7.0470896,7.038301,7.1211853,7.193136,7.194325,6.7724066
g108,ABCA12,11.4175825,11.553508,11.335359,11.237102,12.037746,11.931892,11.79355,11.321576
g109,ABCA13,7.8229637,7.5534563,7.4883127,7.7518435,7.7621093,7.9231534,7.793254,7.413253
g110,ABCA17P,1.8306923,1.8190353,1.8367666,1.8866919,1.817953,2.6698058,1.8068708,1.8534541
g111,ABCA17P,2.2601902,2.1986043,1.9177343,1.8867785,1.9382691,2.117441,1.9087648,1.907241
g112,ABCA2,5.6077533,5.7402554,5.8247476,5.7505717,5.4654007,5.336425,5.4418354,6.231616
g113,ABCA2,2.2411668,2.8523436,2.8327937,2.221559,3.7237167,2.681786,2.4397297,3.0456798
g114,ABCA3,2.0334861,2.7227907,2.0342572,1.8683281,5.3691506,1.9877034,2.068192,1.9137549
g115,ABCA4,4.570513,4.9824457,4.9452486,4.4874935,5.408044,5.1321416,5.505041,4.493833
g116,ABCA5,7.5459957,7.523038,8.08903,7.2292213,7.727197,7.7414765,7.707064,7.109596
g117,ABCA6,3.2660081,3.7266457,2.7967534,3.5958288,2.7580695,3.2162235,2.9032335,1.8405019
g118,ABCA7,10.459666,10.507889,10.522495,10.353007,10.40285,10.269718,10.319599,10.546686
g119,ABCA8,1.8775489,1.880973,2.1338692,2.0708785,2.2277179,1.9370323,2.1292903,2.5196514
g120,ABCA8,2.9968405,3.0276012,2.4001997,1.8526369,1.8843899,3.2255273,2.9833057,1.8342286
g121,ABCA9,13.221148,13.387647,13.603568,13.319767,13.413677,13.42824,13.388166,13.210831
g122,ABCB1,2.0373826,1.9321313,2.1451614,2.0589137,2.6099062,2.2274997,2.3522835,1.8697288
g123,ABCB1,2.0513306,1.9862629,3.6797674,1.9330609,2.9283602,2.6118517,1.9513319,2.5653276
g124,ABCB10,10.432032,10.324295,10.250964,10.455023,9.819486,9.86248,9.940002,9.8205805
g125,ABCB10,7.665413,7.499976,7.2558055,7.4741673,7.2858577,7.3845954,7.1072493,6.5200696
g126,ABCB11,5.9191384,5.956136,5.7156606,5.7428885,6.2859406,6.4831505,5.974865,5.0452824
g127,ABCB4,3.7913222,3.3611493,2.7052708,4.405225,4.323637,4.1654544,4.2886705,3.631348
g128,ABCB5,4.4566145,4.2417026,4.8853025,4.61023,4.9468365,4.8288026,4.7146473,4.2673635
g129,ABCB5,2.5745068,3.1709144,2.987072,2.3769648,1.8996699,2.6894524,3.3004813,3.3752496
g130,ABCB5,1.918779,1.9160156,1.9156306,1.8493685,1.9169712,1.912022,1.9276395,2.5167227
g131,ABCB6,13.321306,13.359687,13.292662,13.138549,13.136278,13.197213,13.126443,12.944685
g132,ABCB7,12.032467,12.028952,11.896786,11.899935,11.949773,12.028627,12.019611,11.648739
g133,ABCB8,6.940458,6.9523087,7.0052733,7.003769,6.6609497,6.683358,6.726364,7.0094724
g134,ABCB8,6.3967013,6.146766,5.6629653,6.210532,6.0646224,5.840375,5.82744,6.6500306
g135,ABCB9,7.6775236,7.692395,7.7372894,7.5656786,7.3654203,7.439445,7.6704354,7.5369277
g136,ABCB9,6.1743126,6.302301,6.249669,6.187643,5.964643,6.0452533,5.9337826,5.7392616
g137,ABCC1,11.113187,11.261539,11.309473,11.305642,11.479279,11.380904,11.293111,11.367002
g138,ABCC10,8.539983,8.695394,8.956623,8.590927,8.897808,8.991811,9.171748,9.136852
g139,ABCC10,7.8964224,7.8361936,7.739222,7.8076158,7.7824287,7.7962966,8.255123,7.8427806
g140,ABCC10,5.7371473,5.426714,6.632843,5.3062563,5.276625,5.6749344,5.3328285,5.772942
g141,ABCC11,5.4326863,5.1743417,4.962583,4.984438,5.413198,5.1326504,4.7294574,4.827284
g142,ABCC12,1.8218286,1.8232812,1.8153646,1.9105129,1.8031423,1.8514218,1.8518312,1.9413254
g143,ABCC13,1.8620963,1.84884,1.8667507,2.6111922,4.062786,1.8049752,4.8758345,1.7788084
g144,ABCC13,1.9423472,2.8422682,2.1701984,2.6401954,1.9757459,3.3246136,2.9503899,2.1836333
g145,ABCC2,10.562511,10.572623,10.77961,10.389887,10.883962,10.7056,10.579958,10.369929
g146,ABCC2,1.9190716,3.102847,2.2788827,1.8833961,2.162169,2.3044095,1.9887583,2.0447776
g147,ABCC3,10.043933,10.005144,10.373996,9.867823,9.677894,9.824243,9.758509,10.918897
g148,ABCC3,9.3519,9.18568,8.973567,8.921944,8.738649,9.02681,8.906934,9.422959
g149,ABCC4,8.24891,8.147623,8.204248,8.234236,8.279024,7.853358,8.148793,7.6566925
g150,ABCC5,9.273428,9.269445,9.64581,9.23597,9.211245,9.220385,9.399731,9.15503
g151,ABCC5,11.704877,11.7791605,11.683983,11.480633,11.893263,11.981465,11.865612,11.72413
g152,ABCC5,7.290631,7.438904,7.24734,7.294991,7.5080266,7.371168,7.171922,7.427387
g153,ABCC6,2.7437296,2.523531,2.8932927,2.7612708,2.735027,2.2930014,2.4133449,2.8787773
g154,ABCC6,6.258627,6.5133524,6.114992,6.1754375,6.618433,5.957947,6.1425223,6.620935
g155,ABCC6,5.3874493,5.3576527,5.4390554,5.1626015,4.9434896,5.091075,4.2732162,4.496626
g156,ABCC6,6.234202,6.4550385,6.1850033,6.4347486,6.2940784,6.169162,6.226734,6.0020013
g157,ABCC6P1,1.913697,1.9115686,2.1275406,1.9665847,1.9004432,1.9131721,1.9250782,2.1766179
g158,ABCC8,4.3498077,2.7246907,4.009157,5.0641017,4.2564483,3.630539,3.5927033,4.476442
g159,ABCC9,1.9504063,2.204776,1.9746782,1.8451062,2.2237284,1.9581231,1.9891078,1.8833439
g160,ABCC9,1.8822194,1.8942581,1.9102,1.8464181,2.954536,1.957885,1.9618886,1.8594255
g161,ABCD1,5.338364,5.3129206,4.984642,5.1328855,5.4441047,6.4414115,5.3944144,4.2318635
g162,ABCD1,8.465199,8.454273,8.3493395,8.357577,8.687175,8.948976,8.962575,8.471611
g163,ABCD2,1.9506928,3.2909262,2.9023366,2.1411972,4.6468086,5.2200475,2.1599882,2.4023788
g164,ABCD3,11.346676,11.340645,11.121838,11.414719,11.128087,11.138843,11.2547035,11.018472
g165,ABCD3,10.171033,9.916521,9.87403,10.228109,9.997239,9.898985,10.036028,9.806289
g166,ABCD4,3.4297934,2.5291378,2.885541,3.686274,2.9598281,3.7277439,2.9104085,3.1700053
g167,ABCD4,11.0446825,10.93083,11.2045355,10.878421,10.847119,10.846264,10.811688,10.715223
g168,ABCE1,12.05805,11.912573,12.0362625,12.310524,11.958135,12.037746,12.076921,12.498255
g169,ABCE1,11.060038,11.040071,11.188306,11.405873,11.159017,11.12935,11.253085,11.489246
g170,ABCF1,13.738939,13.765503,13.832571,13.745223,13.624311,13.607343,13.647831,13.908353
g171,ABCF2,10.769843,10.624044,10.612453,10.805185,10.506356,10.579958,10.859301,11.25043
g172,ABCF3,12.398676,12.48436,12.562353,12.5027275,12.584377,12.579598,12.60221,12.7186165
g173,ABCG1,8.002156,8.007717,8.116288,8.44606,8.40605,8.158681,8.188562,7.4387064
g174,ABCG2,8.588211,8.597568,8.2769985,8.705904,8.469968,8.990807,8.910294,8.848595
g175,ABCG4,4.580704,4.606731,4.4450784,4.0225835,4.4177465,4.8546066,4.1594696,4.596573
g176,ABCG5,5.7442236,5.7951717,5.3488326,5.686226,5.205248,5.2237034,5.210175,5.258589
g177,ABCG8,2.732156,2.175578,2.059945,2.502372,2.9742346,2.0106454,2.3704371,2.301482
g178,ABHD1,7.6151543,7.596282,7.5558624,7.8750753,7.7827454,7.977651,7.8600335,7.212946
g179,ABHD10,3.460552,3.6944938,3.2666266,4.178782,3.654846,3.3988397,3.725531,3.749957
g180,ABHD11,9.504591,9.594045,9.586926,9.824578,9.193269,9.268996,9.404148,9.528565
g181,ABHD11,9.255632,9.196615,9.243617,9.426264,8.877476,8.998453,9.060406,9.274929
g182,ABHD11,12.521658,12.518235,12.951958,13.016746,12.417662,12.441174,12.485781,12.822984
g183,ABHD11-AS1,6.386078,6.7688055,6.0509515,6.2801585,6.7981167,6.7405205,6.870319,6.1432295
g184,ABHD12,10.298197,10.400868,10.208329,10.331105,10.054592,10.213986,10.30464,10.476398
g185,ABHD12B,3.1500874,2.713024,2.227122,2.3679476,4.107999,4.0280356,5.0489902,1.8611625
g186,ABHD12B,1.849857,2.2202027,3.064471,2.1326008,1.8744707,1.8918004,1.870063,1.8224303
g187,ABHD13,4.67008,4.815747,4.844859,4.664,5.3219585,5.275826,5.106211,4.65367
g188,ABHD14A,7.663885,7.437999,7.120445,7.301438,7.9389462,7.918485,8.036979,7.544468
g189,ABHD14A,7.704612,7.6423683,7.300119,7.4475865,8.1705,8.225934,8.109392,8.0772705
g190,ABHD14B,10.469691,10.369685,10.337166,10.212378,10.41574,10.532783,10.493381,10.660329
g191,ABHD15,7.6560974,7.526069,7.5030046,7.7705445,8.26869,8.064987,8.19299,7.817464
g192,ABHD16A,9.534755,9.385991,9.554499,9.438519,9.935478,9.868799,9.816513,9.683807
g193,ABHD16B,3.7435956,3.2540398,4.461893,4.1567025,4.1742034,3.7311049,3.8562114,1.9117748
g194,ABHD17A,10.714417,10.719218,10.6052685,10.690342,10.829271,10.875418,10.822424,10.882611
g195,ABHD17A,10.307351,10.408454,10.279017,10.42414,10.327324,10.281777,10.405061,10.510628
g196,ABHD17A,10.755396,10.706433,10.58373,10.752661,10.60682,10.639614,10.706636,10.8516865
g197,ABHD17A,11.6967325,11.593369,11.510376,11.665337,11.581403,11.645405,11.696867,11.830259
g198,ABHD17B,12.184335,12.095375,12.138914,12.320772,12.570069,12.449451,12.4082365,12.482915
g199,ABHD17B,7.598828,7.624565,7.522085,7.511635,8.153345,8.006481,7.7302775,7.777156
g200,ABHD17C,11.467848,11.415077,11.406225,11.496303,11.156732,11.251776,11.171685,11.198262
g201,ABHD18,9.0081415,9.071437,9.062696,9.246684,8.810428,8.738318,8.6828375,8.636204
g202,ABHD2,10.025559,9.963376,10.052488,10.072599,9.594045,9.830539,9.683203,9.849401
g203,ABHD3,10.820137,10.747486,10.847969,10.962554,10.633272,10.621596,10.629492,10.659024
g204,ABHD4,11.817335,11.824337,11.576304,11.585369,11.594148,11.699463,11.63619,11.852317
g205,ABHD5,10.434684,10.512726,10.272723,10.643272,10.44797,10.41574,10.43594,10.2735195
g206,ABHD6,10.145278,10.142037,10.432628,10.557377,10.466212,10.435021,10.39613,10.298886
g207,ABHD8,11.448214,11.464673,11.340293,11.528895,11.649847,11.7273445,11.775683,11.551215
g208,ABI1,10.421598,10.381312,10.320273,10.407553,10.386865,10.325713,10.137759,9.947987
g209,ABI2,11.785984,11.745012,11.876978,11.721553,11.887343,11.967005,11.830259,12.151159
g210,ABI3,5.6057663,5.659639,5.4493732,5.476992,5.018304,5.042792,5.2388964,5.1072907
g211,ABI3BP,5.778576,5.7828436,6.181657,5.550873,5.550609,5.5860677,5.461891,4.0262203
g212,ABI3BP,4.5360017,4.8336473,5.125459,3.8093948,4.245324,4.4410186,4.3244877,4.0960793
g213,ABI3BP,2.664864,1.8300984,1.843577,1.8799192,1.9078805,1.9021273,1.9011148,1.9007361
g214,ABL1,11.81154,11.862865,11.8815975,11.6378355,11.457688,11.4459305,11.435619,11.709132
g215,ABL1,8.1188,8.257193,8.306793,8.308562,7.786698,8.0294,7.873716,8.679
g216,ABL2,7.20671,7.198786,7.0689406,7.0967627,7.833027,7.3336663,6.891477,6.8299994
g217,ABL2,2.0568528,1.8685653,2.8234286,3.6365016,1.8339826,2.8676507,3.1731496,2.0981183
g218,ABL2,10.163643,10.1423855,10.31573,10.337166,10.497004,10.247712,10.191737,10.112548
g219,ABL2,8.600153,8.763866,8.865681,8.48966,8.152073,8.077724,8.054937,9.401083
g220,ABLIM1,11.254069,11.232369,11.053809,11.115257,11.300373,11.036738,11.01656,11.128929
g221,ABLIM1,14.927062,14.989158,15.062568,14.801948,15.071829,15.04505,14.98221,14.788641
g222,ABLIM1,7.403019,7.566807,7.3903713,7.0233116,7.1761856,7.1008487,7.068646,7.6588464
g223,ABLIM2,7.5800476,7.5248055,7.785688,7.6579833,8.376698,8.146009,8.111316,7.288239
g224,ABLIM2,5.519123,5.868971,5.840375,5.8566294,6.1743126,6.0507293,6.0523653,4.64476
g225,ABLIM2,7.820759,7.7326107,7.287426,7.2720585,7.342597,7.590846,7.248838,7.2448015
g226,ABLIM3,8.6433935,8.8265085,8.802866,8.895415,8.972059,8.976935,9.03767,9.149626
g227,ABLIM3,6.413317,6.35598,6.3835325,6.2774997,5.8626103,5.9287157,5.586459,6.176441
g228,ABO,3.7478426,4.3163447,4.816227,4.2893724,3.9961915,4.3876753,3.655919,4.12967
g229,ABO,10.220975,10.103479,9.828876,9.832017,9.758101,9.939324,9.826037,10.003104
g230,ABR,5.225738,5.3356442,4.842663,4.3926663,5.4700594,5.4571586,4.8509626,5.365934
g231,ABR,12.09033,12.06059,12.00655,12.092691,12.418379,12.490179,12.50687,12.608118
g232,ABRA,1.8671429,2.0922709,1.8903035,1.7967921,1.8594356,1.8471951,3.9797966,1.7999398
g233,ABRACL,14.867955,14.97659,14.944235,15.033448,15.372932,15.246796,15.320142,14.988397
g234,ABT1,9.126481,9.116415,9.015082,9.234972,9.018841,8.863359,8.911309,8.398284
g235,ABTB1,12.936724,12.925492,12.969162,13.02867,12.977753,12.943394,12.785917,12.992853
g236,ABTB1,10.937132,10.926836,10.965057,10.932508,11.01922,10.91611,10.894121,11.148075
g237,ABTB2,11.419593,11.343966,11.505317,11.464338,11.704877,11.728721,11.700553,12.131685
g238,ACAA1,12.693088,12.630392,12.592552,12.62326,12.942497,12.902342,12.899619,12.893406
g239,ACAA2,8.289233,8.499246,8.211588,8.357184,8.43247,8.373372,8.220892,8.120281
g240,ACACA,10.25529,10.207748,9.896279,9.9910755,10.026484,10.04241,9.9656315,10.162119
g241,ACACA,14.413547,14.438629,14.515169,14.404852,14.579731,14.601417,14.452007,14.043093
g242,ACACB,4.847907,4.33168,4.8704343,5.0016956,3.9616957,4.321492,4.2643843,4.8592696
g243,ACACB,1.9305148,1.9167771,1.916065,1.893333,1.9664755,1.8665266,1.8882649,1.8892488
g244,ACACB,9.076767,8.99783,9.051903,8.92455,9.221462,9.154092,9.203983,8.570604
g245,ACAD10,7.480305,7.3883853,7.485884,7.3839316,7.619411,7.627992,7.63238,7.577149
g246,ACAD10,9.461216,9.462149,9.4566345,9.463428,9.643991,9.478788,9.637763,9.609516
g247,ACAD11,8.215022,8.129807,9.021959,8.280982,8.539728,8.344395,8.554518,9.160001
g248,ACAD8,5.8259,5.684693,6.120482,6.0928235,6.3195186,6.3165927,6.24158,6.4631515
g249,ACAD9,11.331225,11.327028,11.138843,11.283997,11.275289,11.256248,11.357914,11.472656
g250,ACAD9,14.367307,14.373836,14.233235,14.356521,14.316573,14.420633,14.412333,14.282157
g251,ACADL,2.390117,1.8273121,2.419563,1.9010308,1.8684838,5.5003285,1.89207,1.8906715
g252,ACADM,11.902277,11.759678,11.738724,11.760099,11.926926,11.892922,11.928211,11.530783
g253,ACADS,8.184197,8.221588,8.067293,8.002539,8.196827,8.010281,8.002539,7.8690634
g254,ACADSB,8.559718,8.562245,8.484588,8.485984,8.405087,8.378547,8.558188,8.22367
g255,ACADSB,9.700277,9.850803,10.136247,9.794454,10.303068,10.530727,10.462514,9.92714
g256,ACADVL,14.713393,14.751452,14.872359,14.649949,14.666093,14.673979,14.736419,15.013393
g257,ACAN,1.9609101,3.6471431,3.209431,3.649032,5.2491245,1.7721049,1.7823331,4.685262
g258,ACAN,3.472283,2.9363692,2.3890755,4.4608407,4.2139816,1.8302016,2.7741933,3.68157
g259,ACAP1,1.8193873,1.8183873,1.8276911,1.9428198,1.7914019,1.8342154,1.8388674,1.9566046
g260,ACAP2,11.635802,11.58336,11.945283,11.753973,11.754628,11.758251,11.670823,11.486097
g261,ACAP3,10.008635,9.886564,10.49058,9.79808,9.981821,10.086079,10.098276,10.389052
g262,ACAP3,14.46027,14.573947,14.439475,14.533529,14.378393,14.372235,14.447815,14.671011
g263,ACAT1,10.188139,10.140994,10.074104,10.216521,10.103869,10.171888,10.147769,10.030847
g264,ACAT1,10.3034315,10.290021,10.002236,10.304943,10.17766,10.01145,10.108195,9.841204
g265,ACAT1,13.136278,13.120909,12.952741,13.133459,13.13728,13.208676,13.144125,12.958355
g266,ACAT2,14.504122,14.458969,14.377009,14.4422865,14.726883,14.684064,14.696892,14.438629
g267,ACBD3,10.90346,10.845227,10.765893,10.847119,10.782101,10.776989,10.669168,10.725719
g268,ACBD4,7.829982,7.8229637,7.76962,7.663885,7.6398396,7.7372894,7.90081,7.712465
g269,ACBD4,7.032629,7.287077,6.65998,7.273958,6.9656067,6.9003563,7.2151346,7.437176
